Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Stroeven et al. (2016)	boulder	Stroe2016-67	Stroe2016-AD	S-03-24	62.54920	27.01666	170	7	2.65	1	52474	2511	07KNSTD	0	0	0	2003	10568	574	-	-	10696	847	513	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-68	Stroe2016-AE	S-03-25	63.10729	26.09817	185	2	2.65	1	60754	4390	07KNSTD	0	0	0	2003	11589	890	-	-	11696	1123	848	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-69	Stroe2016-AE	S-03-26	63.10729	26.09817	185	2	2.65	1	55373	2115	07KNSTD	0	0	0	2003	10536	484	-	-	10635	784	407	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-70	Stroe2016-AE	S-03-27	63.10729	26.09817	185	2	2.65	1	62219	3004	07KNSTD	0	0	0	2003	11872	649	-	-	11981	952	580	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-71	Stroe2016-AE	S-03-28	63.10729	26.09817	185	2	2.65	1	79057	6039	NIST_30000	0	0	0	2003	14072	1136	-	-	14201	1409	1089	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-72	Stroe2016-AF	S-03-29	63.62002	25.60849	210	2	2.65	1	58797	2074	07KNSTD	0	0	0	2003	10925	476	-	-	11025	796	390	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-73	Stroe2016-AF	S-03-30	63.62002	25.60849	210	3	2.65	1	89200	4451	07KNSTD	0	0	0	2003	16780	943	-	-	16940	1365	849	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-74	Stroe2016-AF	S-03-31	63.62002	25.60849	205	5	2.65	1	63991	3399	07KNSTD	0	0	0	2003	12253	723	-	-	12383	1022	660	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-75	Stroe2016-AG	S-03-32	61.93964	25.22354	180	4	2.65	1	67437	2161	07KNSTD	0	0	0	2003	13199	541	-	-	13332	943	429	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-76	Stroe2016-AG	S-03-33	61.93964	25.22354	180	1	2.65	1	53694	2593	07KNSTD	0	0	0	2003	10216	558	-	-	10300	818	499	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-77	Stroe2016-AG	S-03-34	61.93964	25.22354	180	5	2.65	1	63466	3002	07KNSTD	0	0	0	2003	12515	674	-	-	12648	998	600	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-78	Stroe2016-AH	S-03-35	63.54324	19.56921	30	4	2.65	1	35681	3010	KNSTD	0	0	0	2003	7214	637	-	-	7291	768	616	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-79	Stroe2016-AH	S-03-36	63.54324	19.56921	30	2	2.65	1	26871	3166	KNSTD	0	0	0	2003	5366	648	-	-	5422	725	640	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-80	Stroe2016-AH	S-03-37	63.54324	19.56921	30	3	2.65	1	26902	5928	KNSTD	0	0	0	2003	5415	1203	-	-	5474	1256	1208	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-81	Stroe2016-AH	S-03-38	63.54324	19.56921	30	2	2.65	1	20815	2780	KNSTD	0	0	0	2003	4132	562	-	-	4177	617	559	-	-	-	-
Stroeven et al. (2016)	sand	Stroe2016-82	Stroe2016-AI	S-03-47	65.23303	20.21719	357	4	1.7	0.765	80927	10781	NIST_30000	0	0	0	2003	15850	2158	-	-	16111	2383	2155	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-83	Stroe2016-AI	S-03-48	65.23303	20.21719	357	10	2.65	1	72632	4449	KNSTD	0	0	0	2003	11256	748	-	-	11396	1003	700	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-84	Stroe2016-AI	S-03-53	65.25158	20.22484	395	4	2.65	0.967	63913	4478	NIST_30000	0	0	0	2003	9667	722	-	-	9763	921	686	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-85	Stroe2016-AJ	S-03-54	66.03438	17.86981	570	3	2.65	1	113899	5159	KNSTD	0	0	0	2003	13728	715	-	-	13823	1074	628	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-86	Stroe2016-AJ	S-03-55	66.03438	17.86981	520	3	2.65	0.9997	83549	3771	KNSTD	0	0	0	2003	10498	545	-	-	10574	820	479	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-87	Stroe2016-AJ	S-03-57	66.02600	17.89053	460	2	2.65	1	69627	6237	KNSTD	0	0	0	2003	9159	855	-	-	9223	1011	828	-	-	-	-
