Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Young et al. (2020b)	boulder	Youn2020b-11	Youn2020b-D	17GRO-15	64.45831	-49.44410	751	3.02	2.65	1	98440	3634	07KNSTD	0	0	0	2017	11080	410	-	-	10874	725	403	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-12	Youn2020b-D	17GRO-16	64.45847	-49.44398	753	1.28	2.65	1	84198	2508	07KNSTD	0	0	0	2017	9470	280	-	-	9121	574	272	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-13	Youn2020b-D	17GRO-17	64.45937	-49.43946	783	1.39	2.65	1	88777	3350	07KNSTD	0	0	0	2017	9580	360	-	-	9367	628	354	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-14	Youn2020b-D	17GRO-18	64.45869	-49.43322	767	1.2	2.65	1	87519	2562	07KNSTD	0	0	0	2017	9720	280	-	-	9354	586	274	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-15	Youn2020b-D	17GRO-19	64.45899	-49.43517	771	3.14	2.65	1	130625	3187	07KNSTD	0	0	0	2017	14700	360	-	-	14231	863	348	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-16	Youn2020b-D	17GRO-20	64.45869	-49.43216	769	3.2	2.65	1	104161	2863	07KNSTD	0	0	0	2017	11740	320	-	-	11342	702	313	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-17	Youn2020b-D	17GRO-28	64.46225	-49.42881	811	2.48	2.65	1	191011	4242	07KNSTD	0	0	0	2017	20410	450	-	-	20022	1199	447	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-18	Youn2020b-D	17GRO-29	64.46424	-49.42605	817	1.19	2.65	1	89844	2666	07KNSTD	0	0	0	2017	9430	280	-	-	9178	577	273	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-19	Youn2020b-D	17GRO-31	64.46506	-49.42405	822	1.76	2.65	1	159706	3802	07KNSTD	0	0	0	2017	16790	400	-	-	16441	994	393	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-20	Youn2020b-D	17GRO-32	64.46567	-49.42298	823	2.18	2.65	1	88192	2629	07KNSTD	0	0	0	2017	9280	280	-	-	9035	569	270	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-21	Youn2020b-D	17GRO-34	64.46509	-49.43287	835	2.13	2.65	1	89304	2656	07KNSTD	0	0	0	2017	9400	280	-	-	9046	569	270	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-22	Youn2020b-D	17GRO-35	64.46796	-49.43473	835	1.02	2.65	1	94602	2792	07KNSTD	0	0	0	2017	9870	290	-	-	9486	596	281	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-23	Youn2020b-D	17GRO-36	64.46804	-49.43491	868	1.11	2.65	1	95356	2792	07KNSTD	0	0	0	2017	9670	280	-	-	9296	583	273	-	-	-	-
Young et al. (2020b)	boulder	Youn2020b-24	Youn2020b-D	17GRO-37	64.46714	-49.43700	867	2.8	2.65	1	99725	3596	07KNSTD	0	0	0	2017	10140	370	-	-	9878	654	357	-	-	-	-
