Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Rinterknecht et al. (2006)	boulder	Rint2006-60	Rint2006-AL	BALTI-15	56.424	26.076	88	3	2.8	1	67000	4900	NIST_Certified	0	0	0	2004	14020	1030	-	-	15594	1509	1145	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-61	Rint2006-AM	BALTI-16	56.152	26.461	105	2	2.8	1	75100	5200	NIST_Certified	0	0	0	2004	15300	1050	-	-	17090	1605	1188	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-62	Rint2006-AN	BALTI-17	56.123	26.001	115	1.5	2.8	1	62700	4300	NIST_Certified	0	0	0	2004	12590	870	-	-	14065	1313	968	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-63	Rint2006-AO	BALTI-18	56.169	25.466	97	1.5	2.8	1	67500	5200	NIST_Certified	0	0	0	2004	13810	1070	-	-	15392	1536	1190	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-64	Rint2006-AP	LAT-2	57.313	24.758	58	2	2.8	1	65400	5900	NIST_Certified	0	0	0	2004	14010	1270	-	-	15393	1699	1394	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-64	Rint2006-AP	LAT-2B	57.313	24.758	58	2	2.8	1	94500	10800	NIST_Certified	0	0	0	2004	20260	2320	-	-	22243	2917	2556	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-65	Rint2006-AQ	LAT-12	57.019	22.688	81	1	2.8	1	119400	10200	NIST_Certified	0	0	0	2004	24780	2120	-	-	27241	2908	2343	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-66	Rint2006-AR	LAT-13	56.578	21.952	57	1.5	2.8	1	65100	4700	NIST_Certified	0	0	0	2004	13890	1000	-	-	15317	1471	1110	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-67	Rint2006-AS	NLIT-4	56.564	27.978	120	2	2.8	1	68700	5100	NIST_Certified	0	0	0	2004	13790	1030	-	-	15371	1500	1145	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-68	Rint2006-AT	EST-18	57.761	27.016	156	1.5	2.8	1	60200	5100	NIST_Certified	0	0	0	2004	11610	980	-	-	12805	1355	1088	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-69	Rint2006-AT	EST-19	57.754	27.023	195	2	2.8	1	87500	6000	NIST_Certified	0	0	0	2004	16300	1130	-	-	18035	1685	1242	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-70	Rint2006-AT	EST-21	57.697	27.033	290	0.8	2.8	1	65800	4600	NIST_Certified	0	0	0	2004	11040	770	-	-	12249	1155	859	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-71	Rint2006-AT	EST-23	57.703	27.278	243	3.5	2.8	1	62000	4800	NIST_Certified	0	0	0	2004	11160	870	-	-	12367	1237	960	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-72	Rint2006-AU	EST-13	58.508	26.778	81	3	2.8	1	63900	4900	NIST_Certified	0	0	0	2004	13490	1040	-	-	14717	1464	1133	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-73	Rint2006-AV	EST-16	58.059	26.379	158	1.5	2.8	1	67900	4800	NIST_Certified	0	0	0	2004	13070	930	-	-	14379	1365	1020	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-74	Rint2006-AW	LAT-1	57.352	22.725	50	0.5	2.8	1	66800	6100	NIST_Certified	0	0	0	2004	14230	1290	-	-	15588	1734	1429	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-75	Rint2006-AX	LAT-3	57.621	25.224	58	2	2.8	1	74900	6700	NIST_Certified	0	0	0	2004	16060	1440	-	-	17598	1932	1581	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-75	Rint2006-AX	LAT-3B	57.621	25.224	58	2	2.8	1	57500	5100	NIST_Certified	0	0	0	2004	12320	1090	-	-	13501	1472	1202	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-76	Rint2006-AX	LAT-4	57.748	25.163	56	2	2.8	1	62100	5400	NIST_Certified	0	0	0	2004	13320	1170	-	-	14596	1571	1274	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-77	Rint2006-AY	LAT-8	56.801	24.840	56	1.5	2.8	1	56500	4000	NIST_Certified	0	0	0	2004	12050	860	-	-	13319	1265	946	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-78	Rint2006-AZ	LAT-9	57.848	24.868	57	1.6	2.8	1	43900	3600	NIST_Certified	0	0	0	2004	9380	770	-	-	10217	1058	840	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-79	Rint2006-BA	NLIT-1	56.198	23.840	50	2	2.8	1	63000	5500	NIST_Certified	0	0	0	2004	13580	1180	-	-	15071	1627	1321	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-80	Rint2006-BB	NLIT-2	56.097	21.276	38	1.5	2.8	1	54500	4400	NIST_Certified	0	0	0	2004	11850	960	-	-	13105	1345	1062	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-81	Rint2006-BB	NLIT-3	56.076	21.217	25	2	2.8	1	64700	4700	NIST_Certified	0	0	0	2004	14320	1040	-	-	15832	1526	1155	-	-	-	Rinterknecht et al. (2008)
Rinterknecht et al. (2006)	boulder	Rint2006-82	Rint2006-BC	EST-12	59.357	26.078	82	2.5	2.8	1	62200	5300	NIST_Certified	0	0	0	2004	13060	1120	-	-	14138	1502	1209	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-83	Rint2006-BD	EST-1	59.431	24.561	12	1.5	2.8	1	37000	3600	NIST_Certified	0	0	0	2004	13440	1300	-	-	8849	1027	863	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-84	Rint2006-BD	EST-2	59.429	24.563	24	3.2	2.8	1	40200	3600	NIST_Certified	0	0	0	2004	12560	1130	-	-	9650	1058	866	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-85	Rint2006-BD	EST-3	59.429	24.563	19	2.5	2.8	1	21800	2500	NIST_Certified	0	0	0	2004	7660	860	-	-	5270	690	605	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-86	Rint2006-BE	EST-4	59.147	23.757	21	1.8	2.8	1	41100	3800	NIST_Certified	0	0	0	2004	13980	1280	-	-	9793	1097	908	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-87	Rint2006-BE	EST-5	59.150	23.754	22	3.5	2.8	1	52100	4600	NIST_Certified	0	0	0	2004	17630	1560	-	-	12645	1375	1120	-	-	-	-
Rinterknecht et al. (2006)	boulder	Rint2006-88	Rint2006-BF	EST-7	59.448	25.423	56	1.5	2.8	1	48200	3900	NIST_Certified	0	0	0	2004	11180	900	-	-	11097	1140	900	-	-	-	-
