Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Andersen et al. (2018b)	bedrock	Ande2018b-13	Ande2018b-G	JD05	61.5397	7.8302	1433	2	2.65	1	517606	12493	07KNSTD	2846109	94487	KNSTD	2016	33600	3000	27400	2500	33258	2027	809	25823	1925	868	-
Andersen et al. (2018b)	bedrock	Ande2018b-14	Ande2018b-H	JD06	61.2704	5.9341	903	3.8	2.65	1	122515	4011	07KNSTD	855669	35595	KNSTD	2016	12500	1100	12900	1200	12442	803	409	12198	954	510	-
Andersen et al. (2018b)	bedrock	Ande2018b-15	Ande2018b-H	JD07	61.2707	5.9338	902	3	2.65	1	133646	3968	07KNSTD	842984	38291	KNSTD	2016	13500	1200	12600	1200	13502	852	402	11942	959	546	-
Andersen et al. (2018b)	bedrock	Ande2018b-16	Ande2018b-H	JD08	61.2827	5.9246	951	3.8	2.65	1	122327	4141	07KNSTD	780034	25938	KNSTD	2016	11900	1100	11300	1000	11904	775	404	10631	787	355	-
Andersen et al. (2018b)	bedrock	Ande2018b-17	Ande2018b-H	JD09	61.2816	5.9190	942	5	2.65	1	128654	4394	07KNSTD	818510	29756	KNSTD	2016	12800	1200	12000	1100	12757	833	437	11381	859	416	-
Andersen et al. (2018b)	bedrock	Ande2018b-18	Ande2018b-I	JD10	61.2960	6.1975	996	2	2.65	1	165451	4660	07KNSTD	1102473	35135	KNSTD	2016	15300	1400	15100	1400	15285	954	432	14311	1052	459	-
Andersen et al. (2018b)	bedrock	Ande2018b-19	Ande2018b-J	JD11	61.2999	6.2060	1093	4.5	2.65	1	135306	4174	07KNSTD	968156	40503	KNSTD	2016	11800	1100	12500	1200	11711	745	362	11787	923	496	-
Andersen et al. (2018b)	boulder	Ande2018b-20	Ande2018b-J	JD12	61.2997	6.2061	1095	5.5	2.65	1	131102	3741	07KNSTD	798074	37306	KNSTD	2016	11500	1000	10300	1000	11420	714	327	9737	789	457	-
Andersen et al. (2018b)	bedrock	Ande2018b-21	Ande2018b-J	JD13	61.3011	6.2150	1089	6	2.65	1	172452	5248	07KNSTD	1156531	29594	KNSTD	2016	15300	1400	15200	1400	15209	965	465	14346	1018	370	-
Andersen et al. (2018b)	bedrock	Ande2018b-22	Ande2018b-J	JD14	61.2926	6.2022	1142	3	2.65	1	140416	4412	07KNSTD	976245	30552	KNSTD	2016	11600	1100	11900	1100	11502	735	362	11240	822	354	-
Andersen et al. (2018b)	bedrock	Ande2018b-23	Ande2018b-K	Phy01	60.9782	8.6726	1341	1.5	2.65	0.98	144189	5336	07KNSTD	905648	38446	KNSTD	2016	10200	1000	9500	900	10063	672	373	8891	698	379	-
Andersen et al. (2018b)	bedrock	Ande2018b-24	Ande2018b-K	Phy02	60.9756	8.6701	1186	2.3	2.65	0.98	104848	4375	07KNSTD	711101	35467	KNSTD	2016	8500	800	8500	800	8368	582	350	7987	661	400	-
Andersen et al. (2018b)	boulder	Ande2018b-25	Ande2018b-L	SF01	60.9042	7.2764	1354	5.9	2.65	1	166057	7230	07KNSTD	1148081	57558	KNSTD	2016	11800	1100	12100	1200	11702	827	511	11402	947	575	-
