Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Regnéll et al. (in press)	boulder	RegnInpress-49	RegnInpress-P	96-BM1	59.84025	5.91625	580	2	2.65	1	105968	2346	07KNSTD	0	0	0	2014	14400	300	-	-	14144	929	314	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-50	RegnInpress-P	96-BM2	59.83982	5.91644	580	2	2.65	1	78066	1667	07KNSTD	0	0	0	2014	10500	200	-	-	10430	682	223	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-51	RegnInpress-P	96-BM3	59.83971	5.91636	580	2	2.65	1	90048	2032	07KNSTD	0	0	0	2014	12200	300	-	-	12038	792	272	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-52	RegnInpress-P	96-BM4	59.83862	5.91592	560	2	2.65	1	85409	1798	07KNSTD	0	0	0	2014	11700	300	-	-	11633	759	246	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-53	RegnInpress-Q	96-BM5	59.81718	5.91191	240	2	2.65	1	60695	1227	07KNSTD	0	0	0	2014	11300	200	-	-	11128	723	226	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-54	RegnInpress-Q	96-BM6	59.81678	5.91304	215	2	2.65	1	59113	1137	07KNSTD	0	0	0	2014	11300	200	-	-	11097	718	214	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-55	RegnInpress-R	96-SH1	59.93263	5.92615	577	2	2.65	1	91127	2155	07KNSTD	0	0	0	2014	12300	300	-	-	12206	808	290	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-56	RegnInpress-R	96-SH2	59.93289	5.92758	575	2	2.65	1	85660	1624	07KNSTD	0	0	0	2014	11600	200	-	-	11502	743	219	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-57	RegnInpress-R	96-SH3	59.93292	5.92782	575	2	2.65	1	82880	1574	07KNSTD	0	0	0	2014	11200	200	-	-	11127	719	212	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-58	RegnInpress-R	96-SH4	59.92870	5.93236	607	2	2.65	1	93897	1907	07KNSTD	0	0	0	2014	12400	300	-	-	12238	796	249	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-59	RegnInpress-R	96-SH5	59.92870	5.93236	607	2	2.65	1	57929	1115	07KNSTD	0	0	0	2014	7600	100	-	-	7543	488	145	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-60	RegnInpress-R	97-SH6	59.92831	5.93154	600	2	2.65	1	88507	1756	07KNSTD	0	0	0	2014	11700	200	-	-	11616	754	231	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-61	RegnInpress-R	97-SH7	59.92839	5.93107	600	2	2.65	1	85372	3629	07KNSTD	0	0	0	2014	11300	500	-	-	11203	841	478	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-62	RegnInpress-R	97-SH8	59.92839	5.93107	600	2	2.65	1	84755	1694	07KNSTD	0	0	0	2014	11200	200	-	-	11123	722	223	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-63	RegnInpress-R	97-SH9	59.929969	5.93053	610	2	2.65	1	87264	1657	07KNSTD	0	0	0	2014	11500	200	-	-	11349	733	216	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-64	RegnInpress-R	99-SH10	59.929969	5.93053	610	2	2.65	1	87137	2535	07KNSTD	0	0	0	2014	11400	300	-	-	11332	774	331	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-65	RegnInpress-R	97-SH11	59.93029	5.92934	600	2	2.65	1	92366	1747	07KNSTD	0	0	0	2014	12200	200	-	-	12117	783	230	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-66	RegnInpress-R	97-SH12	59.93140	5.91934	545	2	2.65	1	82523	1626	07KNSTD	0	0	0	2014	11500	200	-	-	11388	738	225	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-67	RegnInpress-R	97-SH13	59.93140	5.91934	545	2	2.65	1	85323	2455	07KNSTD	0	0	0	2014	11900	300	-	-	11772	802	340	-	-	-	-
Regnéll et al. (in press)	boulder	RegnInpress-68	RegnInpress-R	97-SH14	59.93173	5.91893	542	2	2.65	1	85610	1631	07KNSTD	0	0	0	2014	12000	200	-	-	11843	766	226	-	-	-	-

Reference:
Regnéll C, Briner JP, Haflidason H, Mangerud J, Svendsen JI, in press. Deglaciation of the Scandinavian ice sheet and a Younger Dryas ice cap in the outer Hardangerfjorden area, southwestern Norway. Boreas.

Data comments:
Sampling year assumed to be 2014 based on some sample names.
Group ID based on sample location and geomorphology.

expage.github.io - data from expage-202306
