Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Wittmeier et al. (2020)	boulder	Witt2020-20	Witt2020-E	ROD-12-23	70.164	20.757	256	2.51	2.7	0.99	67000	1310	07KNSTD	0	0	0	2012	12262	240	-	-	11911	700	234	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-21	Witt2020-E	ROD-12-26	70.164	20.755	272	2.84	2.7	0.99	68000	1330	07KNSTD	0	0	0	2012	12281	241	-	-	11940	702	234	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-22	Witt2020-E	ROD-12-27	70.161	20.752	314	3.73	2.7	0.98	66300	1290	07KNSTD	0	0	0	2012	11686	228	-	-	11380	669	222	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-23	Witt2020-E	ROD-12-47	70.168	20.759	271	2.99	2.7	0.98	63900	1330	07KNSTD	0	0	0	2012	11681	244	-	-	11350	672	237	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-24	Witt2020-E	ROD-12-48	70.168	20.759	269	2.69	2.7	0.98	68300	1370	07KNSTD	0	0	0	2012	12482	251	-	-	12136	716	244	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-25	Witt2020-E	ROD-12-49	70.168	20.761	249	1.04	2.7	0.98	63100	1170	07KNSTD	0	0	0	2012	11653	216	-	-	11245	657	209	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-26	Witt2020-E	ROD-12-50	70.168	20.761	244	2.48	2.7	0.99	73500	1660	07KNSTD	0	0	0	2012	13646	309	-	-	13227	792	300	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-27	Witt2020-F	ROD-12-40	70.166	20.757	219	2.31	2.7	0.98	64700	1400	07KNSTD	0	0	0	2012	12394	269	-	-	12016	715	261	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-28	Witt2020-F	ROD-12-57	70.167	20.757	217	2.26	2.7	0.98	57600	1150	07KNSTD	0	0	0	2012	11048	221	-	-	10686	630	214	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-29	Witt2020-F	ROD-12-58	70.167	20.757	226	1.78	2.7	0.96	67700	1590	07KNSTD	0	0	0	2012	13086	308	-	-	12698	765	299	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-30	Witt2020-F	ROD-12-59	70.168	20.755	227	1.49	2.7	0.97	60100	1140	07KNSTD	0	0	0	2012	11455	218	-	-	11100	650	211	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-31	Witt2020-F	ROD-12-61	70.168	20.752	239	2.33	2.7	0.96	87100	1650	07KNSTD	0	0	0	2012	16747	318	-	-	16252	954	309	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-32	Witt2020-G	ROD-12-34	70.166	20.751	222	3.11	2.7	0.97	58600	1120	07KNSTD	0	0	0	2012	11377	218	-	-	11032	647	211	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-33	Witt2020-G	ROD-12-35	70.165	20.752	230	2.79	2.7	0.97	60400	1220	07KNSTD	0	0	0	2012	11602	235	-	-	11245	664	228	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-34	Witt2020-G	ROD-12-38	70.165	20.753	221	2.78	2.7	0.98	57000	1080	07KNSTD	0	0	0	2012	10935	208	-	-	10579	620	201	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-35	Witt2020-G	ROD-12-39	70.166	20.752	219	2.61	2.7	0.97	63600	1180	07KNSTD	0	0	0	2012	12347	230	-	-	11964	700	223	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-36	Witt2020-G	ROD-12-41	70.166	20.756	217	2.45	2.7	0.97	61900	1160	07KNSTD	0	0	0	2012	12055	226	-	-	11647	682	219	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-37	Witt2020-G	ROD-13-82	70.166	20.751	222	1.47	2.7	0.97	59400	1430	07KNSTD	0	0	0	2013	11377	275	-	-	11023	666	266	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-38	Witt2020-G	ROD-13-83	70.166	20.751	222	1.45	2.7	0.97	60200	1490	07KNSTD	0	0	0	2013	11549	286	-	-	11164	678	277	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-39	Witt2020-G	ROD-12-37	70.166	20.752	221	2.07	2.7	0.97	55800	1060	07KNSTD	0	0	0	2012	10750	205	-	-	10394	609	198	-	-	-	-
Wittmeier et al. (2020)	boulder	Witt2020-39	Witt2020-G	ROD-13-84	70.166	20.752	221	2.09	2.7	0.97	54800	1360	07KNSTD	0	0	0	2013	10659	263	-	-	10208	620	254	-	-	-	-
