Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Marcott (2011)	boulder	Mar2011-1	Mar2011-A	LL-MB-01	41.341	-106.322	3251	2	2.7	0.978	684053	14527	07KNSTD	0	0	0	2009	15111	806	-	-	16338	933	348	-	-	-	-
Marcott (2011)	boulder	Mar2011-2	Mar2011-A	LL-MB-03	41.341	-106.322	3253	2	2.7	0.978	647720	16630	07KNSTD	0	0	0	2009	14315	791	-	-	15479	912	399	-	-	-	-
Marcott (2011)	boulder	Mar2011-3	Mar2011-A	LL-MB-04	41.341	-106.322	3253	2	2.7	0.979	637629	17495	07KNSTD	0	0	0	2009	14085	790	-	-	15237	910	420	-	-	-	-
Marcott (2011)	boulder	Mar2011-4	Mar2011-A	LL-MB-06	41.341	-106.322	3260	2	2.7	0.989	623967	26441	07KNSTD	0	0	0	2009	13588	880	-	-	14728	1000	626	-	-	-	-
Marcott (2011)	boulder	Mar2011-5	Mar2011-A	LL-MB-07	41.341	-106.322	3260	2	2.7	0.988	658351	27803	07KNSTD	0	0	0	2009	14337	927	-	-	15504	1052	657	-	-	-	-
Marcott (2011)	boulder	Mar2011-6	Mar2011-A	LL-MB-08	41.341	-106.322	3253	2	2.7	0.986	651452	20756	07KNSTD	0	0	0	2009	14283	834	-	-	15444	956	494	-	-	-	-
Marcott (2011)	boulder	Mar2011-7	Mar2011-B	DPI-MB-01	41.340	-106.326	3267	2	2.7	0.967	498374	17281	07KNSTD	0	0	0	2009	11023	661	-	-	12037	762	419	-	-	-	-
Marcott (2011)	boulder	Mar2011-8	Mar2011-B	DPI-MB-03	41.340	-106.326	3276	2	2.7	0.958	485357	14812	07KNSTD	0	0	0	2009	10767	620	-	-	11771	720	360	-	-	-	-
Marcott (2011)	boulder	Mar2011-9	Mar2011-B	DPI-MB-04	41.340	-106.326	3276	2	2.7	0.956	483345	20577	07KNSTD	0	0	0	2009	10744	697	-	-	11747	799	502	-	-	-	-
Marcott (2011)	boulder	Mar2011-10	Mar2011-B	DPI-MB-05	41.340	-106.326	3276	2	2.7	0.955	455415	19965	07KNSTD	0	0	0	2009	10124	665	-	-	11071	762	487	-	-	-	-
Marcott (2011)	boulder	Mar2011-11	Mar2011-B	DPI-MB-08	41.340	-106.326	3265	2	2.7	0.967	695394	28356	07KNSTD	0	0	0	2009	15379	980	-	-	16639	1114	681	-	-	-	-
Marcott (2011)	boulder	Mar2011-12	Mar2011-C	DPO-MB-01	41.340	-106.324	3261	2	2.7	0.979	485526	21167	07KNSTD	0	0	0	2009	10644	697	-	-	11634	799	509	-	-	-	-
Marcott (2011)	boulder	Mar2011-13	Mar2011-C	DPO-MB-02	41.340	-106.324	3272	2	2.7	0.980	508643	16720	07KNSTD	0	0	0	2009	11067	652	-	-	12082	753	398	-	-	-	-
Marcott (2011)	boulder	Mar2011-14	Mar2011-C	DPO-MB-03	41.340	-106.324	3272	2	2.7	0.980	539783	16567	07KNSTD	0	0	0	2009	11759	679	-	-	12809	784	394	-	-	-	-
Marcott (2011)	boulder	Mar2011-15	Mar2011-C	DPO-MB-04	41.340	-106.324	3270	2	2.7	0.978	547214	17615	07KNSTD	0	0	0	2009	11968	700	-	-	13029	808	421	-	-	-	-
Marcott (2011)	boulder	Mar2011-16	Mar2011-C	DPO-MB-05	41.340	-106.324	3270	2	2.7	0.980	530283	20302	07KNSTD	0	0	0	2009	11562	718	-	-	12601	824	484	-	-	-	-
Marcott (2011)	boulder	Mar2011-17	Mar2011-C	DPO-MB-06	41.340	-106.324	3277	2	2.7	0.983	532956	18348	07KNSTD	0	0	0	2009	11531	689	-	-	12570	794	434	-	-	-	-
Marcott (2011)	boulder	Mar2011-18	Mar2011-D	SBO-SFF-01	35.834	-105.751	3590	2	2.65	0.974	680513	28481	07KNSTD	0	0	0	2009	14361	925	-	-	16534	1118	695	-	-	-	-
Marcott (2011)	boulder	Mar2011-19	Mar2011-D	SBO-SFF-02	35.834	-105.751	3590	2	2.65	0.974	639343	21204	07KNSTD	0	0	0	2009	13513	799	-	-	15563	974	518	-	-	-	-
