Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Bentley et al. (2017)	boulder/cobble	Bent2017-97	Bent2017-AM	YAR-7	-84.40942	-66.01725	768	4	2.7	0.999	6424000	143700	NIST_27900	0	0	0	2015	730000	100000	-	-	747331	60411	20267	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-98	Bent2017-AN	YAR-9	-84.40735	-66.02582	710	6	2.7	0.999	3286000	71020	NIST_27900	0	0	0	2015	366000	46000	-	-	376541	27521	8954	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-99	Bent2017-AN	YAR-11	-84.40703	-66.01277	690	4.5	2.7	0.998	2341000	53370	NIST_27900	0	0	0	2015	255000	31000	-	-	262840	18770	6404	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-100	Bent2017-AN	YAR-12	-84.40700	-66.01237	690	5	2.7	0.998	3266000	73190	NIST_27900	0	0	0	2015	367000	46000	-	-	378877	27819	9348	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-101	Bent2017-AN	YAR-14	-84.40555	-65.99897	670	3	2.7	0.998	5258000	113900	NIST_27900	0	0	0	2015	630000	86000	-	-	652591	51267	16714	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-102	Bent2017-AO	YAR-15	-84.40395	-65.97610	642	5	2.7	0.998	3038000	66690	NIST_27900	0	0	0	2015	357000	45000	-	-	368327	26909	8877	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-103	Bent2017-AO	YAR-16	-84.40403	-65.97715	644	4	2.7	0.998	4426000	99670	NIST_27900	0	0	0	2015	540000	71000	-	-	555378	42713	14415	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-104	Bent2017-AO	YAR-17	-84.40345	-65.96642	615	7	2.7	0.993	4396000	93910	NIST_27900	0	0	0	2015	569000	76000	-	-	590235	45548	14666	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-105	Bent2017-AO	YAR-18	-84.40342	-65.96640	615	4	2.7	0.993	5360000	114300	NIST_27900	0	0	0	2015	696000	96000	-	-	723678	57834	18592	-	-	-	-

Reference:
Bentley MJ, Hein AS, Sugden DE, Whitehouse PL, Shanks R, Xu S, Freeman SPHT, 2017. Deglacial history of the Pensacola Mountains, Antarctica from glacial geomorphology and cosmogenic nuclide surface exposure dating. Quaternary Science Reviews 158, 58-76.

Data comments:
Sampling year assumed to be 2015. 13 samples grouped with Balco et al. (2016) samples.
Group ID based on sample location and geomorphology.

expage.github.io - data from expage-201803
