expage-202306 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Batbaatar and Gillespie (2016)	boulder	BatGil2016-20	BatGil2016-E	071002-ag-RDJO-1	52.731073	99.615047	1410	1	2.7	1	274500	12400	NIST_27900	0	0	0	2002	19800	1400	-	-	19511	1497	886	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-21	BatGil2016-E	071002-ag-RDJO-2	52.731073	99.615047	1410	1	2.7	1	287700	12800	NIST_27900	0	0	0	2002	20800	1500	-	-	20419	1559	913	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-22	BatGil2016-E	071002-ag-RDJO-3	52.731073	99.615047	1410	3	2.7	1	468300	30300	NIST_27900	0	0	0	2002	34500	3000	-	-	33538	3021	2188	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-23	BatGil2016-E	071002-ag-RDJO-5	52.731073	99.615047	1410	1	2.7	1	318100	22500	NIST_27900	0	0	0	2002	23000	2100	-	-	22496	2122	1600	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-24	BatGil2016-F	071002-ag-RDJO-6	52.717833	99.599533	1392	8	2.7	1	253600	10000	NIST_27900	0	0	0	2002	18800	1300	-	-	19448	1429	771	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-25	BatGil2016-G	071202-ag-ROKA-06	52.298633	100.224617	1518	5	2.7	0.99	238000	11500	NIST_27900	0	0	0	2002	16100	1200	-	-	16335	1284	793	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-26	BatGil2016-H	080709-HA-JB-02	51.552057	98.714686	2332	2.5	2.7	1	979900	29000	07KNSTD	0	0	0	2009	36100	2300	-	-	34046	2346	1016	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-27	BatGil2016-H	080709-HA-JB-03	51.552057	98.714686	2335	2.5	2.7	1	926600	44700	07KNSTD	0	0	0	2009	34000	2500	-	-	32092	2531	1561	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-28	BatGil2016-I	150707-DB-ag-003A	51.453579	99.038698	1631	5	2.7	0.99	374000	10400	07KNSTD	0	0	0	2007	23800	1500	-	-	23398	1590	654	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-29	BatGil2016-I	150707-DB-ag-003C	51.453579	99.038698	1631	5	2.7	0.99	324200	11200	07KNSTD	0	0	0	2007	20700	1400	-	-	20395	1447	708	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-30	BatGil2016-J	6-25-02-ag-JG01a	51.595383	99.986200	2459	1	2.7	1	1313700	283100	07KNSTD	0	0	0	2002	43800	9900	-	-	40687	9212	8858	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-31	BatGil2016-J	6-25-02-ag-JG01b	51.595383	99.986200	2459	2.5	2.7	1	544500	23100	07KNSTD	0	0	0	2002	18300	1300	-	-	17459	1311	744	-	-	-	-
Batbaatar and Gillespie (2016)	bedrock	BatGil2016-32	BatGil2016-J	6-25-02-ag-JG01c	51.595383	99.986200	2459	1	2.7	1	451600	22200	07KNSTD	0	0	0	2002	15000	1100	-	-	14416	1140	711	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-33	BatGil2016-K	ZAG-ARG-01A	48.183767	98.781450	2472	4	2.7	0.99	756900	28900	KNSTD	0	0	0	2000	24400	1600	-	-	23326	1700	896	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-34	BatGil2016-K	ZAG-ARG-01B	48.183767	98.781450	2472	4	2.7	0.99	628700	19000	KNSTD	0	0	0	2000	20200	1300	-	-	19604	1351	595	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-35	BatGil2016-L	ZAG-ARG-02B	48.120000	98.813417	2285	4	2.7	0.99	471500	18700	KNSTD	0	0	0	2000	17200	1200	-	-	17042	1254	679	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-36	BatGil2016-L	ZAG-ARG-03A	48.118050	98.815833	2253	4	2.7	0.99	603600	35200	KNSTD	0	0	0	2000	22600	1800	-	-	21974	1874	1288	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-37	BatGil2016-L	ZAG-ARG-03B	48.118050	98.815833	2253	4	2.7	0.99	4088200	172800	KNSTD	0	0	0	2000	158300	11400	-	-	147277	11415	6460	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-38	BatGil2016-M	ZAG-ARG-04B	48.129017	98.798217	2332	4	2.7	0.99	788300	28200	KNSTD	0	0	0	2000	27600	1800	-	-	26779	1920	964	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-39	BatGil2016-N	ZAG-SB-04A	48.182884	98.804676	2585	4	2.7	0.99	858400	24300	KNSTD	0	0	0	2000	30000	1900	-	-	24317	1658	693	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-40	BatGil2016-N	ZAG-SB-04B	48.182884	98.804676	2585	4	2.7	0.99	1660100	36400	KNSTD	0	0	0	2000	58500	3500	-	-	46315	3063	1027	-	-	-	-
Batbaatar and Gillespie (2016)	boulder	BatGil2016-41	BatGil2016-N	ZAG-SB-04C	48.182884	98.804676	2585	4	2.7	0.99	700700	19900	KNSTD	0	0	0	2000	24500	1500	-	-	20099	1370	574	-	-	-	-
Batbaatar and Gillespie (2016)	bedrock	BatGil2016-42	BatGil2016-O	ZAG-SB-05	48.195113	98.792166	2815	4	2.7	0.99	4374800	95400	KNSTD	0	0	0	2000	158100	9800	-	-	104320	6995	2335	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-1	Batb2018-A	GN-AG-10B	45.40375	97.07039	3289	1	2.65	0.99	311900	10300	07KNSTD	0	0	0	2016	6880	443	-	-	6977	488	231	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-2	Batb2018-A	GN-AG-11	45.40375	97.07039	3289	2	2.65	0.99	366200	7600	07KNSTD	0	0	0	2016	8147	481	-	-	8168	532	170	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-3	Batb2018-A	GN-JB-004	45.40225	97.07024	3327	2	2.65	0.99	243200	15400	NIST_27900	0	0	0	2016	5288	445	-	-	5435	481	345	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-4	Batb2018-A	GN-JB-005	45.40389	97.07028	3283	2	2.65	0.99	334700	12700	NIST_27900	0	0	0	2016	7472	501	-	-	7446	540	283	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-5	Batb2018-B	GN-AG-07	45.40139	97.07011	3340	2	2.65	0.99	72500	4200	07KNSTD	0	0	0	2016	1563	125	-	-	1549	131	90	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-6	Batb2018-B	GN-AG-08	45.40139	97.07011	3340	2	2.65	0.99	148400	3500	07KNSTD	0	0	0	2016	3201	192	-	-	3402	224	80	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-7	Batb2018-B	GN-AG-04	45.40153	97.06972	3361	2	2.65	0.99	37400	1200	07KNSTD	0	0	0	2016	796	51	-	-	866	60	28	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-8	Batb2018-B	GN-AG-05	45.40153	97.06972	3361	5	2.65	0.99	128900	3600	07KNSTD	0	0	0	2016	2814	174	-	-	3044	206	85	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-9	Batb2018-B	GN-AG-06	45.40153	97.06972	3361	1	2.65	0.99	120900	3200	07KNSTD	0	0	0	2016	2554	156	-	-	2787	187	74	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-10	Batb2018-C	GN-JB-001	45.40222	97.06861	3330	2	2.65	0.99	41500	4500	NIST_27900	0	0	0	2016	900	109	-	-	953	119	103	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-11	Batb2018-C	GN-JB-002	45.40236	97.06864	3330	2	2.65	0.99	47900	4700	NIST_27900	0	0	0	2016	1039	117	-	-	1064	123	104	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-12	Batb2018-C	GN-JB-003	45.40250	97.06889	3336	2	2.65	0.99	68200	12400	NIST_27900	0	0	0	2016	1474	280	-	-	1459	280	265	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-13	Batb2018-C	GN-AG-01	45.40128	97.06972	3338	1	2.65	0.99	85400	2400	07KNSTD	0	0	0	2016	1828	113	-	-	1821	123	51	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-14	Batb2018-C	GN-AG-02	45.40128	97.06972	3338	2	2.65	0.99	86400	2600	07KNSTD	0	0	0	2016	1865	117	-	-	1857	127	56	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-15	Batb2018-C	GN-AG-03	45.40128	97.06972	3338	2	2.65	0.99	73000	2200	07KNSTD	0	0	0	2016	1576	99	-	-	1561	107	47	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-16	Batb2018-D	DHC-98-12	46.64183	93.57100	3160	2	2.65	0.96	304900	11400	07KNSTD	0	0	0	1998	7346	490	-	-	7343	530	275	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-17	Batb2018-E	DHC-98-13	46.64183	93.56592	3240	2	2.65	0.98	1160400	36200	07KNSTD	0	0	0	1998	26227	1672	-	-	23869	1657	749	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-18	Batb2018-E	DHC-98-10	46.64032	93.56478	3270	2	2.65	0.96	1012900	30600	07KNSTD	0	0	0	1998	22932	1450	-	-	21075	1453	640	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-19	Batb2018-E	DHC-98-11	46.64010	93.56627	3250	5	2.65	0.97	1072200	49300	07KNSTD	0	0	0	1998	24931	1801	-	-	22763	1759	1053	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-20	Batb2018-E	DHC-98-15	46.63993	93.56518	3265	2	2.65	0.96	298400	10500	07KNSTD	0	0	0	1998	6749	442	-	-	6823	485	240	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-21	Batb2018-F	MOT98-CS-11a	46.63228	93.56883	3620	1	2.65	0.98	2491100	63400	07KNSTD	0	0	0	1998	44983	2763	-	-	39186	2637	1007	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-22	Batb2018-F	MOT98-CS-11b	46.63228	93.56883	3620	1	2.65	0.98	738100	33600	07KNSTD	0	0	0	1998	13223	949	-	-	12551	964	573	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-23	Batb2018-F	MOT98-CS-12	46.63146	93.56884	3630	2	2.65	0.98	1375600	85800	07KNSTD	0	0	0	1998	24780	2076	-	-	22143	1952	1389	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-24	Batb2018-G	SUT-JB-04A	46.60517	93.61917	3934	4	2.65	1	1400900	26900	NIST_27900	0	0	0	2016	21253	1247	-	-	18946	1228	366	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-25	Batb2018-G	SUT-JB-04B	46.60436	93.61936	3926	3	2.65	1	2737000	64900	NIST_27900	0	0	0	2016	41574	2521	-	-	35665	2374	853	-	-	-	-
Batbaatar et al. (2018)	bedrock	Batb2018-26	Batb2018-H	MOT98-CS-22	46.60117	93.54903	3105	2.5	2.65	0.99	908400	32600	07KNSTD	0	0	0	1998	22146	1465	-	-	20595	1475	743	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-27	Batb2018-H	MOT98-CS-23	46.60117	93.54903	3105	2.5	2.65	0.99	2933200	103700	07KNSTD	0	0	0	1998	72409	4830	-	-	65020	4692	2336	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-28	Batb2018-I	MOT98-CS-14	46.60943	93.55219	3180	2.5	2.65	0.99	1524000	77200	07KNSTD	0	0	0	1998	35611	2690	-	-	32077	2578	1638	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-29	Batb2018-J	MOT98-CS-25	46.61011	93.54749	3189	1	2.65	0.99	261300	9800	07KNSTD	0	0	0	1998	5955	398	-	-	6082	439	228	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-30	Batb2018-J	SUT-JB-02A	46.61256	93.54950	3238	1	2.65	0.99	695000	17700	NIST_27900	0	0	0	2016	15412	940	-	-	14648	980	374	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-31	Batb2018-J	SUT-JB-02B	46.61319	93.55033	3241	4	2.65	0.99	873600	26800	NIST_27900	0	0	0	2016	19841	1258	-	-	18488	1278	570	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-32	Batb2018-J	SUT-JB-02C	46.61319	93.55033	3241	2	2.65	0.99	623900	16300	NIST_27900	0	0	0	2016	13919	852	-	-	13366	897	350	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-33	Batb2018-J	SUT-JB-02D	46.61467	93.55200	3267	4	2.65	0.99	695800	21300	NIST_27900	0	0	0	2016	15542	984	-	-	14741	1017	453	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-34	Batb2018-K	IB-JB-003E	44.95630	100.26675	3385	3	2.65	0.98	777100	57000	NIST_27900	0	0	0	2016	16716	1540	-	-	15736	1513	1159	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-35	Batb2018-K	IB-JB-003A	44.95630	100.26675	3390	3	2.65	0.98	339000	22900	NIST_27900	0	0	0	2016	7254	634	-	-	7274	666	492	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-36	Batb2018-K	IB-JB-003B	44.95630	100.26675	3390	3	2.65	0.98	616700	81800	NIST_27900	0	0	0	2016	13216	1905	-	-	12790	1876	1702	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-37	Batb2018-K	IB-JB-003C	44.95630	100.26675	3390	5	2.65	0.98	654400	33900	NIST_27900	0	0	0	2016	14258	1083	-	-	13651	1102	710	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-38	Batb2018-K	IB-JB-003D	44.95630	100.26675	3390	5	2.65	0.98	639600	42600	NIST_27900	0	0	0	2016	13934	1209	-	-	13377	1217	894	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-39	Batb2018-K	IB-JB-002	44.95670	100.26720	3402	3	2.65	0.97	623900	32300	NIST_27900	0	0	0	2016	13413	1018	-	-	12944	1045	672	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-40	Batb2018-L	IB-JB-001	44.95780	100.26750	3425	5	2.65	0.97	669200	38900	NIST_27900	0	0	0	2016	14435	1161	-	-	13771	1170	803	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-41	Roth2014b-A	OT-AG-1	47.68333	97.20667	2075	5	2.65	0.99	475200	25900	NIST_27900	0	0	0	2016	22652	1766	-	-	22286	1843	1221	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-42	Roth2014b-A	OT-AG-2	47.68333	97.20667	2075	5	2.65	0.99	423700	28400	NIST_27900	0	0	0	2016	20184	1761	-	-	20031	1832	1349	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-43	Roth2014b-A	OT-AG-3	47.68333	97.20667	2075	5	2.65	0.99	494000	27300	NIST_27900	0	0	0	2016	23553	1850	-	-	23121	1924	1285	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-44	Batb2018-M	DHC-98-5	47.57547	97.66765	2580	3	2.65	1	950600	28700	07KNSTD	0	0	0	1998	31297	1983	-	-	29501	2038	897	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-45	Batb2018-M	DHC-98-7	47.57547	97.66765	2580	3	2.65	1	2485900	75700	07KNSTD	0	0	0	1998	82901	5331	-	-	77312	5415	2400	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-46	Batb2018-M	DHC-98-8	47.57547	97.66765	2580	3	2.65	1	908300	27400	07KNSTD	0	0	0	1998	29894	1893	-	-	28236	1950	858	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-47	Batb2018-N	MOT98-CS-02	47.59740	97.64608	2725	2.5	2.65	0.98	536500	19900	07KNSTD	0	0	0	1998	16249	1084	-	-	15840	1143	590	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-48	Batb2018-O	DHC-98-3	47.60352	97.64030	2725	2.5	2.65	0.98	495100	17800	07KNSTD	0	0	0	1998	14989	990	-	-	14707	1053	531	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-49	Batb2018-O	MOT98-CS-04	47.60352	97.64047	2725	2.5	2.65	0.98	546200	16500	07KNSTD	0	0	0	1998	16542	1044	-	-	16111	1109	489	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-50	Batb2018-O	MOT98-CS-05	47.60352	97.64047	2725	2.5	2.65	0.98	548100	16700	07KNSTD	0	0	0	1998	16600	1050	-	-	16164	1115	495	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-51	Batb2018-P	HN-JB-01B	47.43550	100.34714	2128	2	2.65	1	2284800	61000	NIST_27900	0	0	0	2016	103731	6522	-	-	97953	6738	2680	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-52	Batb2018-P	HN-JB-01C	47.43550	100.34714	2128	3	2.65	1	1186500	31400	NIST_27900	0	0	0	2016	53638	3325	-	-	51294	3482	1375	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-53	Batb2018-P	HN-JB-01A	47.43572	100.34678	2130	3	2.65	1	502200	23400	NIST_27900	0	0	0	2016	22495	1633	-	-	21970	1706	1029	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-54	Batb2018-Q	HN-JB-02A	47.41575	100.35731	2172	3	2.65	0.99	504500	21200	NIST_27900	0	0	0	2016	22161	1545	-	-	21634	1622	914	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-55	Batb2018-Q	HN-JB-02B	47.41644	100.35592	2173	4	2.65	0.99	889600	37000	NIST_27900	0	0	0	2016	39539	2758	-	-	37790	2835	1587	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-56	Batb2018-Q	HN-JB-02C	47.41644	100.35592	2173	3	2.65	0.99	722100	25500	NIST_27900	0	0	0	2016	31773	2097	-	-	30422	2176	1083	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-57	Batb2018-R	HN-JB-03A	47.41803	100.35250	2177	5	2.65	1	826600	30700	NIST_27900	0	0	0	2016	36542	2452	-	-	34999	2539	1311	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-58	Batb2018-R	HN-JB-03B	47.41803	100.35250	2177	4	2.65	1	725500	40600	NIST_27900	0	0	0	2016	31776	2516	-	-	30423	2551	1716	-	-	-	-
Batbaatar et al. (2018)	boulder	Batb2018-59	Batb2018-R	HN-JB-03C	47.41803	100.35250	2177	5	2.65	1	1124200	40100	NIST_27900	0	0	0	2016	49863	3316	-	-	47340	3409	1709	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-1	Batb2020-A	XCS-120a	47.461089	89.872500	2794	5	2.65	0.97	625200	26600	KNSTD	4447800	294800	KNSTD	1994	16790	1610	19640	2140	16569	1245	708	19160	1986	1282	-
Batbaatar et al. (2020)	boulder	Batb2020-2	Batb2020-A	XCS-120b	47.461089	89.872500	2794	5	2.65	0.97	660400	26100	KNSTD	3770700	280100	KNSTD	1994	17740	1680	16620	1900	17443	1282	692	16404	1786	1228	-
Batbaatar et al. (2020)	boulder	Batb2020-3	Batb2020-B	XCS-121	47.461111	89.799444	2486	10	2.65	1	648000	50900	KNSTD	4114500	244500	KNSTD	1994	21590	2520	22540	2370	21247	2132	1678	22007	2189	1322	-
Batbaatar et al. (2020)	boulder	Batb2020-4	Batb2020-C	CS-111a	42.926951	86.878286	3267	2.5	2.65	1	3874000	105400	KNSTD	24188300	1139800	KNSTD	1994	84000	7690	87680	8930	76028	5217	2108	79523	7567	3898	-
Batbaatar et al. (2020)	boulder	Batb2020-5	Batb2020-C	CS-111b	42.926951	86.878286	3267	2.5	2.65	1	2386900	73700	KNSTD	15411700	794700	KNSTD	1994	51340	4720	54990	5640	45928	3200	1435	50099	4820	2648	-
Batbaatar et al. (2020)	boulder	Batb2020-6	Batb2020-D	CS-112	43.021187	86.975944	3658	5	2.65	0.99	1067100	72000	KNSTD	6991400	589800	KNSTD	1994	18720	2050	20170	2450	17613	1616	1194	19016	2211	1619	-
Batbaatar et al. (2020)	boulder	Batb2020-7	Li2011-E	CS-10	43.118820	86.921588	3181	8	2.65	0.97	639500	29300	KNSTD	0	0	0	1992	15380	1500	-	-	15079	1162	693	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-8	Li2011-E	CS-8	43.119510	86.920044	3417	1	2.65	0.99	957400	44600	KNSTD	5415100	333400	KNSTD	1992	18580	1820	17250	1830	17697	1373	828	16668	1676	1035	-
Batbaatar et al. (2020)	boulder	Batb2020-9	Li2011-D	CS-11b	43.110396	86.944619	3021	8	2.65	0.97	873400	35700	KNSTD	0	0	0	1992	23180	2210	-	-	21982	1634	903	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-10	Li2011-D	CS-12a	43.110396	86.944619	2992	8	2.65	0.97	717800	37500	KNSTD	4592800	286200	KNSTD	1992	19370	1950	20380	2180	18785	1524	986	19714	1994	1240	-
Batbaatar et al. (2020)	boulder	Batb2020-11	Li2014-I	CS-5	43.115863	86.823378	3718	5	2.65	0.97	20400	11200	KNSTD	0	0	0	1992	350	200	-	-	440	243	242	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-12	Li2014-I	CS-6	43.115863	86.823378	3718	5	2.65	0.97	86500	12800	KNSTD	0	0	0	1992	1490	250	-	-	1526	245	226	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-13	Kong2009a-A	CS-7b	43.115561	86.841379	3592	5	2.65	0.99	917300	40900	KNSTD	5161400	374700	KNSTD	1992	16650	1610	15380	1740	15869	1211	710	14922	1606	1091	-
Batbaatar et al. (2020)	boulder	Batb2020-14	Batb2020-E	XCS-101	43.158827	87.440977	3080	5	2.65	1	1590100	54200	KNSTD	9823200	460100	KNSTD	1994	38640	3590	39420	3910	35576	2526	1223	36366	3382	1734	-
Batbaatar et al. (2020)	boulder	Batb2020-15	Batb2020-E	XCS-102	43.159011	87.440259	3122	5	2.65	1	907300	33000	KNSTD	5284900	266200	KNSTD	1994	21410	2000	20490	2050	20393	1466	746	19689	1853	1001	-
Batbaatar et al. (2020)	boulder	Batb2020-16	Batb2020-E	XCS-103	43.157513	87.450239	3014	5	2.65	1	2191900	71900	KNSTD	12180800	571300	KNSTD	1994	55690	5160	51180	5110	51422	3634	1709	46599	4357	2236	-
Batbaatar et al. (2020)	boulder	Batb2020-17	Batb2020-E	XCS-104	43.156896	87.449078	3025	5	2.65	1	1195500	65000	KNSTD	10412500	553300	KNSTD	1994	29980	3060	43290	4450	27807	2300	1522	39738	3839	2153	-
Batbaatar et al. (2020)	boulder	Batb2020-18	Batb2020-E	XCS-105	43.156896	87.449078	3025	5	2.65	1	1669300	82200	KNSTD	10667800	564500	KNSTD	1994	41980	4180	44380	4560	38627	3075	1921	40586	3917	2191	-
Batbaatar et al. (2020)	boulder	Batb2020-19	Batb2020-E	XCS-106	43.156896	87.449078	3025	5	2.65	1	952100	30000	KNSTD	6062800	277800	KNSTD	1994	23840	2180	24980	2450	22508	1566	713	23556	2164	1092	-
Batbaatar et al. (2020)	boulder	Batb2020-20	Batb2020-F	CAT-02C	39.31450	93.74186	4401	3	2.65	0.93	93200	8200	07KNSTD	0	0	0	2001	1440	180	-	-	1523	164	134	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-21	Batb2020-G	CH-DU-01	37.85994	96.28808	4039	1	2.65	1	6917600	150500	07KNSTD	0	0	0	2001	125390	11400	-	-	105772	7093	2363	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-22	Batb2020-G	CH-DU-02	37.85203	96.28636	4036	1	2.65	1	8663000	217100	07KNSTD	0	0	0	2001	158610	14690	-	-	129954	8926	3365	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-23	Batb2020-G	CH-DU-03	37.86278	96.28833	4056	1	2.65	1	7637400	214100	07KNSTD	0	0	0	2001	137640	12800	-	-	114493	7972	3303	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-24	Batb2020-H	QS-GG-001	37.69356	101.45208	4085	3	2.65	1	652700	24200	07KNSTD	0	0	0	2001	11310	1060	-	-	11599	836	431	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-25	Batb2020-H	QS-GG-002	37.69356	101.45208	4085	1	2.65	1	792700	24700	07KNSTD	0	0	0	2001	13520	1230	-	-	13405	928	419	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-26	Batb2020-H	QS-GG-003	37.69417	101.45319	4101	5	2.65	1	831100	27100	07KNSTD	0	0	0	2001	14540	1330	-	-	14172	991	464	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-27	Batb2020-H	QS-GG-004	37.69417	101.45319	4101	5	2.65	1	851300	24100	07KNSTD	0	0	0	2001	14890	1340	-	-	14493	986	412	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-28	Batb2020-H	QS-GG-005	37.69417	101.45319	4120	4	2.65	1	223900	13900	07KNSTD	0	0	0	2001	3840	410	-	-	4383	384	272	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-29	Batb2020-H	QS-GG-006	37.69444	101.45417	4120	6	2.65	1	178600	10200	07KNSTD	0	0	0	2001	3110	320	-	-	3701	311	212	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-30	Batb2020-H	QS-GG-007	37.69111	101.45194	4041	3	2.65	1	687500	24100	07KNSTD	0	0	0	2001	12190	1130	-	-	12373	879	435	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-31	Batb2020-I	QS-GG-008	37.66339	101.42669	3615	4	2.65	0.99	824200	40500	07KNSTD	0	0	0	2001	18690	1850	-	-	18150	1436	896	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-32	Batb2020-I	QS-GG-009	37.66339	101.42669	3615	3	2.65	0.99	785200	25300	07KNSTD	0	0	0	2001	17660	1620	-	-	17251	1204	558	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-33	Batb2020-J	QS-GG-010	37.66050	101.42356	3556	3	2.65	1	649000	38300	07KNSTD	0	0	0	2001	14920	1550	-	-	14868	1273	881	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-34	Batb2020-J	QS-GG-011	37.66050	101.42356	3556	3	2.65	1	567900	28400	07KNSTD	0	0	0	2001	13050	1300	-	-	13271	1056	666	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-35	Owen2003d-C	QS-GG-012	37.65486	101.41586	3480	3	2.65	1	749900	54900	07KNSTD	0	0	0	2001	17990	2030	-	-	17643	1695	1297	-	-	-	-
Batbaatar et al. (2020)	boulder	Batb2020-36	Batb2020-K	QS-GG-013	37.65825	101.43286	3640	2	2.65	1	542900	21000	07KNSTD	0	0	0	2001	11810	1110	-	-	12233	892	475	-	-	-	-
